team_uuid,team_name,players
1e9c8ea2-a389-4971-a7ca-1c95bde6f603,ЫкЫрлЫмЫрка,ad6385c6-752d-485e-b43b-d79e947178cf,a95a686a-c6da-4861-a0d6-87d8e34b1492,f5a6996b-6857-47c2-ae8a-298039f930b9,79c4db75-ccbf-4cc0-96df-00f03a498f8e,0b3700ad-c8a0-45ce-bfcb-53f574a5f0e6,df0b8dea-b5da-4024-8d1d-71f6875193b4,dbef3e01-2fca-4e3f-a005-5b8e47529942,f93b5e8a-0b54-4ab5-9508-bb6f07c21886
2a7b3d01-2a0a-48b2-8369-2d70465d5f70,Кикерные котики,416dbaf3-e2f4-4d2d-a183-41ca25884aea,6eb26bed-faba-4067-b3ec-2e66759ed889,3348bb57-ed10-4245-b1f0-62c27f64492b,a9c89a9d-7e08-4bea-808f-5654867f9f20,162fe512-e0aa-48f7-a092-c69e30ff8ec7,e3093e6a-0a17-4b37-a5c7-adca7759a38f
47559a69-d786-4f03-898e-5a1f45d9113b,Old school,25238906-6419-4fb7-a3f8-e2fe4f9d7930,bcc34bb4-00d4-47b1-ad21-1c51289450c2,04bd64a3-d9d3-4c11-88fd-cbf4a629db43,56db5f1c-8c34-42c9-933c-04c33f8c96fc,e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5,6e3723eb-8d29-4feb-bbc5-7ef845ac2d49
b94fb282-2e38-4ada-9ea5-6bd3ae2dc079,Shoot 'n Scoot,3bf0504b-9ac3-424f-9378-69c3e059bb4a,40088b33-1ed9-46a1-8879-64e35524b732,004c7725-49f8-4cb0-ab9e-5d992feeb587,0838f553-0966-4ed3-974e-d04df5828558,8384440e-561d-4868-a34a-9e40a23eec69,fb1d9552-a406-4eec-8895-47ade1abce2b
c2a70d74-b18c-4082-826f-11cca698c2a3,Шашки наголо,3e2569ce-5760-4e74-a2ca-65fa54a7a621,8c4193fe-0ca0-4d34-ad58-654c1690fe63,5a57a28e-c702-4b19-b82c-d8bb4faa5796,491f9f97-6487-4632-a836-f184d91aaf82,05fad159-2cd2-4729-9116-5e9e5ef6e04e,15f1f778-e063-47d5-83b6-e6384d7537d5,d9501812-1dd3-4f41-88e9-afdcc206a074
fdc44df0-9710-48bc-88ff-c7cabd05840f,Sheeesh!,149742ee-776a-4cd2-9a9c-1bd54dec738a,90a3a1b4-4769-4317-9483-5325316556ac,8c75f19d-c03a-4c3f-b862-8cb0048cf47a,6d505517-29e9-48f6-812f-a9522ee1482a,83259776-fd37-4e5d-ab4b-7a69fbc56071,046e210d-d81d-450b-ad1e-cf2d622a3325,a3588e26-71ac-47e8-80ee-f7b1c27ed097
